"cellID","avg_intensity_dapi","nuclear_area","nuclear_perimeter","major_axis","minor_axis","axes_ratio","circularity","eccentricity","solidity","x_pos","y_pos","angle","imageID","avg_intensity_core_dapi","avg_intensity_internal_ring_dapi","avg_intensity_external_ring_dapi","total_intensity_core_dapi","total_intensity_internal_ring_dapi","total_intensity_external_ring_dapi","total_intensity_dapi","avg_intensity_beta3","total_intensity_beta3","avg_intensity_rfp","total_intensity_rfp","avg_intensity_ngn2","total_intensity_ngn2","dna_peaks","dna_dots","dna_dots_size_median","spatial_entropy","beta3_group","rfp_group","ngn2_group","experiment","path2ong"
44,1906,125,43,14.5,11.1,0.765,0.859,0.644,0.975,1436,336,0.766133216,"Snap-135",2172,1332,430,2611241,1133697,426492,4389072,832,2012869,15230,36841942,12183,29469885,10,9,1.082109,3.765,2,5,4,"Day3","test"
58,2414,91,37,12.9,9.1,0.703,0.851,0.711,0.973,344,492,-0.970796471,"Snap-135",2879,1672,477,2122175,1214129,411951,4053460,1116,1968548,10735,18936695,4322,7623253,9,9,0.979051,3.744,3,4,3,"Day3","test"
74,1973,121,43,15.6,10,0.64,0.835,0.768,0.969,1859,591,-0.854542938,"Snap-135",2262,1343,533,2517624,1160666,532847,4403138,1322,3100968,9950,23332147,1498,3512764,9,7,1.442812,3.708,3,4,1,"Day3","test"
82,2518,89,36,12.5,9.1,0.731,0.875,0.683,0.976,1248,665,-0.42259295,"Snap-135",3000,1679,465,2169332,1183508,390603,4124774,981,1688185,10926,18803226,2413,4153302,5,6,2.112689,3.726,3,4,2,"Day3","test"
173,5234,28,19,6.2,5.9,0.951,0.942,0.309,0.967,326,1337,1.279637996,"Snap-135",5632,4760,1008,1503657,1694452,491900,2735090,1020,559825,11522,6325580,401,220262,3,3,1.288225,3.879,3,4,1,"Day3","test"
59,1801,129,46,17.5,9.7,0.557,0.778,0.831,0.968,1519,498,0.060060853,"Snap-136",1984,1304,367,2446758,1162744,376095,4303609,1034,2597554,16382,41135921,10934,27455147,14,11,1.03058,3.815,3,5,4,"Day3","test"
95,1742,136,48,19,9.2,0.486,0.749,0.874,0.972,1721,828,-1.211873072,"Snap-136",1841,1324,379,2326602,1266218,412619,4376621,1425,3759784,15520,40958150,7001,18475880,8,8,2.57645,3.794,3,5,4,"Day3","test"
147,1802,124,43,14.7,10.8,0.732,0.859,0.681,0.977,57,1330,1.158462144,"Snap-136",2050,1275,395,2450201,1079573,385069,4127980,897,2158190,16383,39433881,15297,36819753,9,8,1.0048155,3.757,2,5,5,"Day3","test"
46,1937,123,42,14.2,11,0.774,0.873,0.633,0.979,815,628,-0.736039283,"Snap-137",2276,1254,491,2695269,1046785,475915,4401744,887,2117620,11611,27714426,1270,3032129,12,12,1.4170475,3.725,2,4,1,"Day3","test"
119,1725,128,43,14.4,11.5,0.799,0.876,0.602,0.982,26,1283,-0.986507117,"Snap-137",1835,1136,494,2141965,795351,375592,4091100,858,2138912,9734,24256695,2197,5475967,11,11,1.751986,3.82,2,4,2,"Day3","test"
23,2242,101,41,16.2,8,0.491,0.759,0.871,0.968,1109,225,1.189139085,"Snap-138",2448,1761,620,2386866,1429743,586414,4196814,1532,3013603,15406,30304015,7604,14957772,10,8,0.979051,3.817,4,5,4,"Day3","test"
56,1742,134,44,15.2,11.2,0.736,0.88,0.677,0.979,376,602,-0.129505475,"Snap-138",2004,1171,390,2352197,1015549,390349,4303135,1277,3314773,8477,22006838,1698,4407148,8,10,1.4170475,3.725,3,4,2,"Day3","test"
66,1492,169,52,19.8,10.9,0.552,0.784,0.834,0.97,82,664,0.772191308,"Snap-138",1583,1133,519,2403748,1208454,624158,4656452,992,3253013,8798,28858288,4562,14962171,18,17,0.772935,3.845,3,4,3,"Day3","test"
69,2113,112,40,12.3,11.7,0.951,0.868,0.31,0.975,1084,703,0.185390945,"Snap-138",2466,1372,605,2629255,1067231,548749,4354117,1588,3437611,13031,28211643,5054,10941383,9,10,1.082109,3.692,3,4,3,"Day3","test"
72,2566,230,62,23.5,12.9,0.547,0.744,0.837,0.948,361,767,-0.174661811,"Snap-138",2536,2050,638,5503904,2505110,872633,10894795,1287,5742573,11627,51879926,3572,15939082,27,29,0.824464,3.678,3,4,3,"Day3","test"
93,1797,131,44,15.9,10.5,0.66,0.849,0.752,0.98,1277,962,0.294366415,"Snap-138",1879,1370,383,2360612,1216893,388742,4331056,1836,4650023,14772,37418277,5334,13510024,16,15,1.03058,3.833,4,4,3,"Day3","test"
121,1963,120,41,13.2,11.6,0.88,0.891,0.475,0.978,1762,1300,0.458890029,"Snap-138",2158,1441,634,2240247,1145296,589447,4346096,2133,4962357,16039,37322401,11441,26623399,12,11,0.721406,3.76,4,5,4,"Day3","test"
11,1481,169,52,19.9,10.8,0.544,0.792,0.839,0.978,1627,109,0.761076308,"Snap-139",1568,1140,528,2352513,1215867,633347,4614220,1007,3295909,8560,28008668,3988,13048068,22,24,0.7986995,3.857,3,4,3,"Day3","test"
20,2432,228,61,23.6,12.5,0.53,0.763,0.848,0.966,1906,212,-0.14455215,"Snap-139",2679,1632,562,5585300,1780161,648270,10232127,1289,5694233,11328,50058966,3165,13987859,23,23,0.875993,3.637,3,4,2,"Day3","test"
2,1776,126,43,15.7,10.3,0.655,0.859,0.756,0.985,494,21,-1.276242181,"Snap-140",2002,1016,403,2392866,670315,289989,4130134,819,2002819,9368,22896065,2132,5210712,11,9,1.597399,3.715,2,4,2,"Day3","test"
31,1807,130,47,18.9,8.8,0.467,0.733,0.884,0.975,1128,266,1.288844327,"Snap-140",2057,1223,359,2437220,1144285,382501,4344101,837,2114010,16130,40745536,13569,34274461,9,8,2.370334,3.763,2,5,5,"Day3","test"
86,1925,129,43,15.2,10.9,0.715,0.869,0.699,0.98,1278,846,0.552385313,"Snap-140",2126,1305,552,2342727,1117154,543235,4588292,1158,2900544,8650,21660391,3872,9696303,8,9,0.927522,3.705,3,4,3,"Day3","test"
111,2037,113,40,12.8,11.3,0.889,0.885,0.458,0.975,330,1093,0.218168841,"Snap-140",2594,1094,428,2762564,857420,397498,4241542,1020,2231653,16053,35122991,10388,22729480,6,4,2.164218,3.577,3,5,4,"Day3","test"
9,1895,121,43,14.6,10.6,0.728,0.838,0.685,0.976,337,65,1.125485376,"Snap-141",2140,1387,442,2480549,1155716,429017,4247335,852,2006652,16383,38565582,15591,36700678,7,7,0.927522,3.766,2,5,5,"Day3","test"
30,1828,130,43,14.5,11.5,0.792,0.891,0.611,0.977,595,290,0.439323495,"Snap-141",1986,1373,410,2242191,1165384,403477,4385963,1209,3049086,11245,28349830,3526,8889164,11,12,0.7986995,3.795,3,4,3,"Day3","test"
43,1949,121,43,16.1,9.6,0.596,0.824,0.803,0.975,1166,389,-1.252941197,"Snap-141",2189,1361,372,2471869,1160516,369024,4360318,1245,2926462,14932,35104294,4730,11121294,10,9,1.906573,3.759,3,5,3,"Day3","test"
64,2133,112,41,14,10.4,0.743,0.844,0.67,0.974,715,585,1.484495532,"Snap-141",2526,1458,613,2515938,1205941,589322,4408307,931,2021963,8462,18379689,4089,8880668,6,6,2.1899825,3.699,2,4,3,"Day3","test"
91,2100,113,45,18.1,8.1,0.446,0.685,0.895,0.945,1157,888,0.893554857,"Snap-141",2270,1641,882,2379452,1526509,940131,4365680,1633,3567364,11916,26023711,4074,8897175,9,8,1.5201055,3.772,4,4,3,"Day3","test"
93,1828,132,45,16.5,10.2,0.619,0.819,0.785,0.973,1692,936,-0.566310715,"Snap-141",2157,1189,378,2715465,1077145,390896,4449161,1204,3079245,9491,24267646,6038,15439812,9,7,3.297856,3.689,3,4,3,"Day3","test"
103,2040,116,40,12.6,11.7,0.933,0.915,0.359,0.98,1455,1028,0.558286715,"Snap-141",2452,1281,373,2380475,998964,341343,4354245,1455,3263187,10482,23500722,3156,7076081,9,9,1.751986,3.667,4,4,2,"Day3","test"
14,5409,30,20,6.4,5.9,0.92,0.964,0.393,0.976,166,70,-1.563652276,"Snap-142",5934,4849,788,1691156,1774859,391092,2949611,958,548784,11311,6481370,413,236931,3,3,1.597399,3.873,3,4,1,"Day3","test"
113,1995,124,42,15.3,10.3,0.675,0.868,0.738,0.978,799,670,0.797521309,"Snap-142",2160,1456,433,2522314,1244613,429199,4555261,1233,2957970,16382,39301200,14366,34463222,10,7,1.803515,3.795,3,5,5,"Day3","test"
163,2460,99,39,13.8,9.2,0.669,0.827,0.743,0.97,1301,899,-1.498168948,"Snap-142",2713,1812,1091,2365791,1335527,960236,4491424,977,1874785,11216,21523731,3508,6732351,12,10,1.082109,3.81,3,4,3,"Day3","test"
164,2794,81,35,12.5,8.3,0.667,0.848,0.745,0.972,1777,905,-0.321891675,"Snap-142",3164,2059,871,2398635,1381427,704152,4183232,1058,1664191,13373,21035229,1235,1942229,8,7,1.494341,3.794,3,5,1,"Day3","test"
205,2598,86,34,10.6,10.4,0.989,0.936,0.149,0.983,1035,1085,-0.955962161,"Snap-142",3197,1633,405,2353049,1072702,320509,4137859,1487,2487863,12887,21559624,4036,6751472,5,6,1.54587,3.689,3,4,3,"Day3","test"
214,1979,122,44,16.9,9.2,0.547,0.785,0.837,0.969,152,1138,1.324432973,"Snap-142",2199,1347,421,2472197,1165135,424836,4449252,867,2047228,11628,27464207,11534,27244091,7,8,1.4170475,3.754,2,4,4,"Day3","test"
211,1796,135,45,16.1,10.8,0.67,0.843,0.742,0.977,1850,1308,1.089943165,"Snap-143",1985,1250,378,2285133,1119190,390247,4476754,1143,2993191,10566,27673205,5369,14060558,13,14,1.339754,3.804,3,4,3,"Day3","test"
222,1851,121,45,17.1,9.2,0.54,0.769,0.842,0.955,321,1382,-0.580003197,"Snap-143",2217,1204,375,2330267,1090789,389731,4143356,1226,2883681,15891,37376668,6428,15118037,10,9,2.112689,3.788,3,5,3,"Day3","test"
75,1890,126,43,15.5,10.5,0.676,0.846,0.737,0.972,1707,411,1.526324422,"Snap-144",2258,1219,471,2422398,1034749,463798,4410163,1135,2781945,16285,39931060,5526,13549835,9,7,1.082109,3.65,3,5,3,"Day3","test"
115,1853,129,45,16.8,9.9,0.587,0.792,0.81,0.972,1702,701,0.422914088,"Snap-144",2089,1315,507,2521821,1182181,525164,4404033,1080,2697076,16382,40906155,12678,31657059,8,6,2.7568015,3.719,3,5,4,"Day3","test"
117,1813,138,46,17.1,10.4,0.604,0.814,0.797,0.977,1154,706,-1.239099932,"Snap-144",1997,1341,459,2365980,1226032,481667,4631396,807,2164713,9793,26284993,9464,25401886,13,15,0.721406,3.784,2,4,4,"Day3","test"
15,2351,94,37,12.3,9.8,0.795,0.875,0.607,0.972,1636,97,0.891514621,"Snap-145",2613,1738,468,2116257,1232383,397231,4064727,1608,2920368,15250,27693754,5081,9226310,8,8,1.3139895,3.77,4,5,3,"Day3","test"
56,2103,112,43,17.5,8.3,0.472,0.759,0.882,0.976,559,502,0.01301995,"Snap-145",2335,1517,457,2355737,1242430,433950,4360588,1017,2214455,16383,35682174,7421,16162957,7,8,2.164218,3.81,3,5,4,"Day3","test"
74,2328,98,39,15.1,8.3,0.552,0.81,0.834,0.975,260,616,1.418772592,"Snap-145",2624,1620,440,2191326,1205066,383466,4209589,1442,2740672,11278,21427264,3381,6423808,10,10,0.721406,3.752,3,4,2,"Day3","test"
90,2100,118,45,17.8,8.5,0.477,0.733,0.879,0.975,1430,841,0.718664944,"Snap-145",2430,1523,414,2364448,1405989,437754,4593337,1099,2524680,10692,24571244,2106,4838595,9,8,1.185167,3.719,3,4,2,"Day3","test"
125,2611,86,35,12.4,8.9,0.714,0.873,0.7,0.976,178,1116,0.048639191,"Snap-145",3215,1687,427,2244240,1154016,348225,4129690,933,1551144,16224,26964730,4387,7291864,7,7,1.288225,3.751,3,5,3,"Day3","test"
38,1958,116,43,16.4,9.1,0.554,0.805,0.833,0.977,125,315,-0.795092351,"Snap-146",2298,1374,418,2296100,1207727,424776,4208863,1083,2444453,9053,20441367,1507,3401711,9,8,0.5925835,3.621,3,4,1,"Day3","test"
70,2590,89,37,12.9,8.9,0.69,0.829,0.724,0.969,423,572,0.20594772,"Snap-146",3025,1763,1197,2610310,1266141,1026957,4279852,1310,2273423,12455,21621531,2690,4670601,5,5,2.473392,3.712,3,4,2,"Day3","test"
83,2349,102,39,14.6,8.9,0.608,0.839,0.794,0.978,737,646,-0.973010418,"Snap-146",2829,1611,472,2396448,1276214,434023,4412201,974,1921329,8664,17094842,2573,5075891,9,7,1.700457,3.698,3,4,2,"Day3","test"
124,1914,124,44,17.3,9.2,0.529,0.802,0.848,0.978,869,1050,-0.147985171,"Snap-146",2102,1393,419,2493188,1187858,412475,4394338,746,1798519,10631,25642350,2943,7099261,10,14,0.824464,3.821,2,4,2,"Day3","test"
7,2607,170,50,17.6,12.4,0.709,0.851,0.706,0.975,72,41,0.078614868,"Snap-147",3144,1477,414,4637207,1470819,460375,8206767,1977,6540571,15941,52731188,2303,7617432,6,7,2.627979,3.6,4,5,2,"Day3","test"
103,2549,87,36,13.5,8.3,0.614,0.838,0.789,0.97,149,926,0.801763601,"Snap-147",3145,1569,418,2503490,1148726,358337,4093348,1758,2965183,15845,26730693,4489,7572683,6,6,1.0563445,3.699,4,5,3,"Day3","test"
185,2937,26,21,8.6,4.2,0.486,0.722,0.874,0.938,1304,1378,-0.890254961,"Snap-147",4007,2354,643,773312,944053,354870,1436845,1072,550998,9771,5022190,1084,557284,1,2,1.2109315,3.798,3,4,1,"Day3","test"
57,3257,67,31,11.5,7.5,0.648,0.862,0.762,0.972,972,495,1.102589191,"Snap-148",3698,2428,522,2082190,1488492,388368,4042206,1067,1391587,12444,16226630,4467,5824466,3,3,0.618348,3.675,3,5,3,"Day3","test"
44,2670,58,30,10,7.6,0.754,0.822,0.657,0.95,1143,331,0.778056761,"Snap-149",3192,1910,825,1774977,1094221,574083,2869198,1246,1407009,13896,15688094,1051,1186039,4,1,2.164218,3.673,4,5,1,"Day3","test"
48,1975,118,41,14.9,10.1,0.678,0.862,0.735,0.981,1739,364,0.403488561,"Snap-149",2293,1336,430,2506399,1119343,416520,4309332,913,2092695,10475,24007758,2256,5171354,6,6,2.988682,3.707,3,4,2,"Day3","test"
49,1876,123,45,18,8.8,0.487,0.752,0.873,0.973,343,376,-0.649072524,"Snap-149",2146,1374,427,2266280,1276732,456212,4272429,989,2366583,8169,19540058,2264,5414956,10,10,1.236696,3.701,2,4,2,"Day3","test"
126,2028,113,40,14.1,10.2,0.727,0.868,0.687,0.98,1611,838,-0.335239849,"Snap-149",2281,1384,383,2428809,1092151,349796,4226367,960,2102647,16383,35877851,14443,31629169,5,5,3.452443,3.719,3,5,5,"Day3","test"
147,2031,109,42,15.6,9.1,0.582,0.799,0.813,0.971,292,997,0.384969874,"Snap-149",2505,1290,544,2404601,1048430,514962,4107890,1567,3329074,12121,25757346,4088,8688018,6,4,0.618348,3.613,3,4,3,"Day3","test"
210,2009,110,43,18.1,7.8,0.434,0.738,0.901,0.975,78,1370,0.802342005,"Snap-149",2157,1583,411,2204051,1454549,430269,4099815,1299,2784207,14386,30842861,10424,22349999,12,11,0.824464,3.834,3,4,4,"Day3","test"
104,3808,52,26,8.5,7.8,0.919,0.947,0.395,0.981,1435,468,0.753162943,"Snap-150",4259,3009,903,1729340,1492710,563370,3641888,1682,1690775,16372,16453802,10161,10211986,3,3,1.185167,3.739,4,5,4,"Day3","test"
117,2047,110,41,16.1,8.8,0.546,0.806,0.838,0.979,297,758,-0.065036763,"Snap-151",2522,1280,455,2524047,1019191,419194,4169705,1492,3194823,9075,19430064,670,1434544,7,8,1.0563445,3.713,3,4,1,"Day3","test"
133,5522,63,30,10.2,7.9,0.775,0.863,0.632,0.962,307,857,-0.349622351,"Snap-151",7086,3550,1036,3706071,2051897,753878,6411743,1116,1361375,6718,8196179,451,549690,2,3,0.360703,3.531,3,4,1,"Day3","test"
139,2184,103,40,15.2,8.7,0.572,0.802,0.821,0.969,607,874,1.270199469,"Snap-151",2492,1524,484,2163141,1211464,452925,4159773,1050,2100714,15609,31233294,7584,15174911,6,4,3.09174,3.714,3,5,4,"Day3","test"
144,2397,93,37,13.4,8.9,0.667,0.844,0.745,0.975,321,897,-0.99927362,"Snap-151",2589,1855,689,1964987,1365319,600801,4124946,1134,2049998,8929,16143180,525,949485,11,11,1.185167,3.806,3,5,1,"Day3","test"
148,2648,93,39,13.4,9.2,0.682,0.763,0.731,0.937,910,917,-0.817768048,"Snap-151",2749,2245,1652,2344807,1777748,1567976,4571687,2054,3725237,11536,20926232,4911,8907735,7,9,1.133638,3.672,4,4,3,"Day3","test"
149,2043,111,42,16.3,8.8,0.54,0.781,0.842,0.958,356,930,0.050687022,"Snap-151",2441,1287,547,2397441,1047301,518006,4169105,1069,2293261,16369,35111951,6904,14809052,6,5,2.473392,3.734,3,5,4,"Day3","test"
159,2470,93,38,14.4,8.3,0.575,0.813,0.818,0.974,876,949,1.129301479,"Snap-151",2940,1616,602,2634607,1216916,534572,4261983,2798,5071993,12157,22040188,3482,6313101,8,7,1.082109,3.717,5,4,3,"Day3","test"
161,2064,107,39,13.4,10.2,0.762,0.884,0.648,0.979,577,960,-0.955969603,"Snap-151",2342,1410,470,2285867,1083214,421078,4078732,1038,2156728,8926,18538817,2983,6195829,11,11,0.927522,3.78,3,4,2,"Day3","test"
167,2300,101,38,13.4,9.7,0.723,0.866,0.691,0.976,954,982,-0.89550155,"Snap-151",2725,1562,501,2346591,1194732,449160,4273562,2015,3933247,8899,17371806,3975,7759360,9,9,0.927522,3.715,4,4,3,"Day3","test"
169,2368,96,38,12.6,9.9,0.783,0.848,0.622,0.964,900,1014,0.866916795,"Snap-151",2826,1614,634,2243668,1221794,563461,4214996,1614,3018948,9877,18469244,3604,6739492,10,10,1.133638,3.706,4,4,3,"Day3","test"
173,2546,86,38,14.5,7.8,0.534,0.74,0.846,0.957,856,1036,-0.760406464,"Snap-151",3056,1763,643,2273402,1350459,581778,4060115,2367,3966350,9844,16498601,3888,6516426,7,8,0.875993,3.761,4,4,3,"Day3","test"
180,4463,47,28,10.3,5.9,0.577,0.762,0.817,0.935,395,1060,0.4803182,"Snap-151",5565,3243,1206,2215003,1692718,801017,3907721,2063,1898369,13590,12502691,902,829757,2,5,0.360703,3.778,4,4,1,"Day3","test"
188,2576,84,38,15.3,7,0.458,0.731,0.889,0.967,780,1117,-0.287047983,"Snap-151",3062,1818,406,2232487,1334541,354391,3974344,1603,2598478,9508,15413217,3658,5930017,9,8,1.185167,3.767,4,4,3,"Day3","test"
201,2422,91,36,12.6,9.3,0.744,0.868,0.668,0.976,698,1169,-1.301016181,"Snap-151",2917,1529,420,2211302,1079139,356233,4064370,1406,2478621,11181,19712278,4266,7520917,9,9,1.03058,3.74,3,4,3,"Day3","test"
245,2759,87,37,13.4,8.4,0.627,0.779,0.779,0.962,1102,1376,-1.23802627,"Snap-151",2995,2128,858,2476889,1502309,728408,4424660,1724,2905563,9004,15171464,2881,4854428,9,7,0.875993,3.739,4,4,2,"Day3","test"
14,3578,55,27,8.7,8.1,0.926,0.929,0.377,0.976,1477,128,-1.010255711,"Snap-152",4312,2599,732,1862757,1374866,485840,3639740,2955,3159281,14127,15101994,1889,2018956,4,5,0.360703,3.717,5,5,2,"Day3","test"
39,1727,133,45,16.3,10.4,0.641,0.841,0.767,0.977,1424,452,0.651433337,"Snap-152",1785,1393,373,2278282,1269290,393999,4247524,850,2195874,10841,28014172,8264,21353807,10,11,1.54587,3.823,2,4,4,"Day3","test"
64,2058,112,42,16.1,8.9,0.549,0.801,0.836,0.973,1754,760,-0.059030666,"Snap-152",2527,1272,486,2612798,1004534,451189,4242956,1526,3304246,8757,18968176,590,1276897,6,8,0.927522,3.687,3,4,1,"Day3","test"
83,2462,91,36,13.3,8.7,0.658,0.869,0.753,0.978,1779,899,-0.97232942,"Snap-152",2623,1966,757,2289636,1435470,653761,4130710,1162,2049108,9267,16338401,471,829529,10,10,0.979051,3.786,3,5,1,"Day3","test"
86,2132,107,42,16.1,8.6,0.536,0.776,0.844,0.956,1813,932,0.067629825,"Snap-152",2482,1428,597,2343313,1142135,563319,4231971,1087,2268028,16363,34132501,6332,13209101,7,7,2.06116,3.771,3,5,3,"Day3","test"
106,4877,40,26,9.2,5.7,0.621,0.778,0.783,0.95,1853,1062,0.563240625,"Snap-152",5719,3910,1657,1818486,1825854,1015594,3644340,2109,1655913,13461,10566631,819,642720,3,4,0.721406,3.804,4,4,1,"Day3","test"
144,3177,67,33,12.3,7.2,0.586,0.788,0.81,0.947,1342,1368,-1.561836922,"Snap-152",3959,2135,523,2189209,1323948,393193,3930597,855,1111374,12510,16263412,262,341129,4,5,0.669877,3.746,2,4,1,"Day3","test"
100,3711,58,28,8.9,8.3,0.942,0.909,0.336,0.971,1645,833,-0.288133744,"Snap-153",4441,2612,501,2122809,1397189,336842,3963336,1405,1576794,16332,18324073,3014,3381563,3,3,0.463761,3.749,4,5,2,"Day3","test"
138,2066,113,40,13.5,10.7,0.792,0.899,0.61,0.98,1138,1217,1.031063829,"Snap-153",2510,1215,377,2638079,970427,349864,4313696,850,1865643,8760,19220212,1891,4149664,8,4,0.669877,3.633,2,4,2,"Day3","test"
145,1626,144,47,17.1,10.8,0.632,0.802,0.775,0.97,565,1306,-0.26908621,"Snap-153",1886,1028,353,2351710,976004,375964,4316032,709,1976611,11734,32713691,4628,12902976,11,7,0.669877,3.683,2,4,3,"Day3","test"
51,2153,103,39,14.4,9.2,0.636,0.864,0.771,0.979,1752,236,1.286215058,"Snap-154",2326,1622,503,2104745,1253935,455027,4109306,993,1991898,8610,17272236,1483,2973910,9,8,1.185167,3.797,3,4,1,"Day3","test"
65,2649,84,35,12.3,8.8,0.721,0.848,0.693,0.959,995,337,0.510342794,"Snap-154",3061,1890,984,2402772,1315435,819372,4109986,1092,1779295,8778,14308220,5845,9527090,7,10,0.309174,3.687,3,4,3,"Day3","test"
87,2349,101,39,13.1,10.1,0.772,0.835,0.636,0.953,642,434,-0.341996611,"Snap-154",2397,1984,1051,2059216,1545887,959760,4393902,761,1496002,14257,28014342,12664,24885361,11,10,1.03058,3.733,2,4,5,"Day3","test"
95,2337,96,38,14.1,8.8,0.619,0.837,0.785,0.978,1101,463,0.347335078,"Snap-154",2614,1762,619,2083056,1314524,544472,4140378,1061,1975299,10138,18876342,1060,1973463,9,8,0.669877,3.705,3,4,1,"Day3","test"
113,1881,124,45,17.5,9.2,0.528,0.765,0.849,0.958,360,552,-0.125235171,"Snap-154",2062,1411,636,2350551,1254719,651169,4316481,1208,2914672,16023,38647044,12009,28965609,9,10,1.236696,3.752,3,5,4,"Day3","test"
116,1843,134,44,15,11.5,0.767,0.858,0.642,0.972,626,552,1.353550048,"Snap-154",2056,1418,699,2356032,1256336,715713,4552729,941,2442905,11520,29893921,7594,19706645,11,8,1.9838665,3.59,2,4,4,"Day3","test"
124,1896,129,43,13.4,12.4,0.919,0.869,0.395,0.977,603,595,-0.899552783,"Snap-154",2041,1511,870,2237263,1297750,870299,4511450,1077,2692893,11517,28792307,6341,15852414,9,7,2.421863,3.774,3,4,3,"Day3","test"
217,2050,103,42,17,7.8,0.458,0.744,0.889,0.974,70,1213,0.918454319,"Snap-154",2257,1563,633,2146755,1337527,623283,3902754,1377,2754371,15321,30642935,3994,7988898,9,7,0.463761,3.771,3,5,3,"Day3","test"
7,2427,72,36,14,6.9,0.496,0.713,0.868,0.985,1034,12,1.516166179,"Snap-155",2537,1885,1205,1710185,840634,616869,3242735,923,1296255,10279,14432067,613,860713,6,6,1.5201055,3.73,3,4,1,"Day3","test"
71,2350,97,38,13.6,9.1,0.67,0.853,0.742,0.977,976,358,0.412637856,"Snap-155",2707,1665,678,2209316,1251856,601736,4226543,1029,1943053,14225,26870490,1846,3487174,8,7,1.494341,3.714,3,4,2,"Day3","test"
82,2199,107,39,12.6,10.9,0.863,0.881,0.506,0.978,37,399,-0.324887939,"Snap-155",2373,1638,887,2301339,1277644,819395,4352339,1405,2921104,9037,18787276,11436,23776063,7,5,2.267276,3.705,3,4,5,"Day3","test"
145,2073,117,47,18.7,8.4,0.449,0.672,0.894,0.938,526,766,0.646290184,"Snap-155",2175,1683,862,2394672,1608724,938877,4479754,1320,2996576,10686,24257212,4939,11211007,12,11,1.288225,3.822,3,4,3,"Day3","test"
146,2718,80,36,13.6,7.6,0.56,0.762,0.828,0.963,719,763,-0.444131216,"Snap-155",2806,2272,1133,1975190,1583700,958665,4004198,1410,2182287,16382,25358969,5688,8805226,9,9,1.03058,3.888,3,5,3,"Day3","test"
214,2038,113,40,12.5,11.6,0.932,0.901,0.361,0.979,1056,1250,0.853819091,"Snap-155",2345,1387,405,2532834,1080609,373048,4255176,1013,2220730,15430,33837034,9883,21672400,8,9,1.597399,3.736,3,5,4,"Day3","test"
241,2133,105,41,16.3,8.2,0.507,0.784,0.862,0.977,735,1421,0.898647734,"Snap-155",2307,1664,424,2325411,1404803,414283,4135663,837,1705378,10350,21083096,3498,7125095,13,16,0.824464,3.863,2,4,3,"Day3","test"
68,1954,119,42,15.8,9.7,0.616,0.838,0.788,0.979,1691,527,0.025335538,"Snap-157",2243,1301,371,2267722,1043193,346967,4314347,904,2097169,9521,22078923,1713,3972327,9,11,2.06116,3.767,2,4,2,"Day3","test"
143,2152,109,40,14.1,9.9,0.702,0.87,0.712,0.966,1508,1130,0.708803064,"Snap-157",2549,1423,832,2566532,1104078,752353,4341158,1436,3043334,9062,19212360,1927,4084263,8,8,1.2624605,3.68,3,4,2,"Day3","test"
32,1955,125,44,16.9,9.4,0.556,0.813,0.831,0.979,967,222,-0.794335064,"Snap-158",2178,1399,415,2448110,1261547,427976,4504984,957,2316333,16051,38860043,8674,20999464,10,12,1.339754,3.824,3,5,4,"Day3","test"
36,3198,144,46,14.9,12.5,0.838,0.863,0.545,0.975,1021,253,1.568658067,"Snap-158",4035,1827,541,5132043,1690257,571902,8488778,1743,4861883,15179,42333363,2026,5650396,7,7,2.164218,3.547,4,5,2,"Day3","test"
111,1891,132,43,15.3,11,0.714,0.885,0.701,0.982,808,913,0.207646175,"Snap-158",2102,1369,394,2459485,1157036,384283,4603274,946,2420109,11772,30113008,5125,13110934,14,15,1.082109,3.8,2,4,3,"Day3","test"
129,3313,59,29,9.8,7.8,0.796,0.904,0.606,0.975,609,1063,-0.776253317,"Snap-158",3841,2500,809,1824527,1400236,562820,3628616,1551,1785097,15092,17371101,3506,4035239,5,1,0.309174,3.696,4,5,3,"Day3","test"
144,2174,107,41,15.6,8.8,0.566,0.81,0.824,0.977,568,1168,-0.991624111,"Snap-158",2613,1452,504,2327784,1212149,487783,4314337,1251,2607735,9617,20051001,1830,3815941,8,6,1.8292795,3.726,3,4,2,"Day3","test"
